Ранг,Слово,Абсолютная частота,Относительная частота,Нормализованный ранг,Нормализированная частота
1,na,59,0.02567449956483899,0.0,-3.6622570145029814
2,patients,45,0.0195822454308094,0.6931471805599453,-3.933131968638381
3,igg4,40,0.017406440382941687,1.0986122886681098,-4.050915004294764
4,md,35,0.015230635335073977,1.3862943611198906,-4.184446396919287
5,was,24,0.010443864229765013,1.6094379124341003,-4.561740628060756
6,levels,20,0.008703220191470844,1.791759469228055,-4.74406218485471
7,were,19,0.008268059181897302,1.9459101490553132,-4.795355479242261
8,igg4-rsd,18,0.007832898172323759,2.0794415416798357,-4.8494227005125365
9,phd,14,0.006092254134029591,2.1972245773362196,-5.100737128793442
10,plasma,13,0.005657093124456049,2.302585092994046,-5.174845100947164
11,infiltration,13,0.005657093124456049,2.3978952727983707,-5.174845100947164
12,sg,13,0.005657093124456049,2.4849066497880004,-5.174845100947164
13,14,12,0.005221932114882507,2.5649493574615367,-5.2548878086207
14,25,11,0.004786771105308964,2.6390573296152584,-5.34189918561033
15,1,11,0.004786771105308964,2.70805020110221,-5.34189918561033
16,gl,11,0.004786771105308964,2.772588722239781,-5.34189918561033
17,patient,11,0.004786771105308964,2.833213344056216,-5.34189918561033
18,ln,11,0.004786771105308964,2.8903717578961645,-5.34189918561033
19,blood,10,0.004351610095735422,2.9444389791664403,-5.437209365414655
20,organ,10,0.004351610095735422,2.995732273553991,-5.437209365414655
21,elevated,10,0.004351610095735422,3.044522437723423,-5.437209365414655
22,fibrosis,10,0.004351610095735422,3.091042453358316,-5.437209365414655
23,312,10,0.004351610095735422,3.1354942159291497,-5.437209365414655
24,medicine,9,0.0039164490861618795,3.1780538303479458,-5.542569881072482
25,serum,9,0.0039164490861618795,3.2188758248682006,-5.542569881072482
26,other,9,0.0039164490861618795,3.258096538021482,-5.542569881072482
27,6,9,0.0039164490861618795,3.295836866004329,-5.542569881072482
28,pancreas,9,0.0039164490861618795,3.332204510175204,-5.542569881072482
29,kidney,9,0.0039164490861618795,3.367295829986474,-5.542569881072482
30,volume91number1january2012,8,0.0034812880765883376,3.4011973816621555,-5.660352916728865
31,wwwmd-journalcom,8,0.0034812880765883376,3.4339872044851463,-5.660352916728865
32,had,8,0.0034812880765883376,3.4657359027997265,-5.660352916728865
33,2,8,0.0034812880765883376,3.4965075614664802,-5.660352916728865
34,3,8,0.0034812880765883376,3.5263605246161616,-5.660352916728865
35,an,8,0.0034812880765883376,3.5553480614894135,-5.660352916728865
36,cells,8,0.0034812880765883376,3.58351893845611,-5.660352916728865
37,findings,8,0.0034812880765883376,3.6109179126442243,-5.660352916728865
38,presented,8,0.0034812880765883376,3.6375861597263857,-5.660352916728865
39,disease,7,0.0030461270670147957,3.6635616461296463,-5.793884309353388
40,histologic,7,0.0030461270670147957,3.6888794541139363,-5.793884309353388
41,polyclonal,7,0.0030461270670147957,3.713572066704308,-5.793884309353388
42,cell,7,0.0030461270670147957,3.7376696182833684,-5.793884309353388
43,yes,7,0.0030461270670147957,3.7612001156935624,-5.793884309353388
44,only,7,0.0030461270670147957,3.784189633918261,-5.793884309353388
45,2012lippincottwilliamswilkins,7,0.0030461270670147957,3.8066624897703196,-5.793884309353388
46,n,7,0.0030461270670147957,3.828641396489095,-5.793884309353388
47,12,7,0.0030461270670147957,3.8501476017100584,-5.793884309353388
48,fh,7,0.0030461270670147957,3.871201010907891,-5.793884309353388
49,reported,6,0.0026109660574412533,3.8918202981106265,-5.948034989180646
50,igg,6,0.0026109660574412533,3.912023005428146,-5.948034989180646
51,have,6,0.0026109660574412533,3.9318256327243257,-5.948034989180646
52,sclerosing,6,0.0026109660574412533,3.9512437185814275,-5.948034989180646
53,clinical,6,0.0026109660574412533,3.970291913552122,-5.948034989180646
54,staining,6,0.0026109660574412533,3.9889840465642745,-5.948034989180646
55,igg3,6,0.0026109660574412533,4.007333185232471,-5.948034989180646
56,9,6,0.0026109660574412533,4.02535169073515,-5.948034989180646
57,range,6,0.0026109660574412533,4.04305126783455,-5.948034989180646
58,frequent,6,0.0026109660574412533,4.060443010546419,-5.948034989180646
59,showed,6,0.0026109660574412533,4.07753744390572,-5.948034989180646
60,french,5,0.002175805047867711,4.0943445622221,-6.130356545974601
61,registry,5,0.002175805047867711,4.110873864173311,-6.130356545974601
62,reports,5,0.002175805047867711,4.127134385045092,-6.130356545974601
63,laboratory,5,0.002175805047867711,4.143134726391533,-6.130356545974601
64,been,5,0.002175805047867711,4.1588830833596715,-6.130356545974601
65,inflammatory,5,0.002175805047867711,4.174387269895637,-6.130356545974601
66,did,5,0.002175805047867711,4.189654742026425,-6.130356545974601
67,diagnosis,5,0.002175805047867711,4.204692619390966,-6.130356545974601
68,used,5,0.002175805047867711,4.219507705176107,-6.130356545974601
69,criteria,5,0.002175805047867711,4.23410650459726,-6.130356545974601
70,involvement,5,0.002175805047867711,4.248495242049359,-6.130356545974601
71,9135,5,0.002175805047867711,4.2626798770413155,-6.130356545974601
72,lymphocytic,5,0.002175805047867711,4.276666119016055,-6.130356545974601
73,28,5,0.002175805047867711,4.290459441148391,-6.130356545974601
74,8,5,0.002175805047867711,4.30406509320417,-6.130356545974601
75,rpf,5,0.002175805047867711,4.31748811353631,-6.130356545974601
76,4,5,0.002175805047867711,4.330733340286331,-6.130356545974601
77,5,5,0.002175805047867711,4.343805421853684,-6.130356545974601
78,10,5,0.002175805047867711,4.356708826689592,-6.130356545974601
79,18,5,0.002175805047867711,4.3694478524670215,-6.130356545974601
80,liver,5,0.002175805047867711,4.382026634673881,-6.130356545974601
81,010,5,0.002175805047867711,4.394449154672439,-6.130356545974601
82,treatment,4,0.0017406440382941688,4.406719247264253,-6.35350009728881
83,subclasses,4,0.0017406440382941688,4.418840607796598,-6.35350009728881
84,pancreatitis,4,0.0017406440382941688,4.430816798843313,-6.35350009728881
85,years,4,0.0017406440382941688,4.442651256490317,-6.35350009728881
86,de,4,0.0017406440382941688,4.454347296253507,-6.35350009728881
87,ebboetal,4,0.0017406440382941688,4.465908118654584,-6.35350009728881
88,date,4,0.0017406440382941688,4.477336814478207,-6.35350009728881
89,study,4,0.0017406440382941688,4.48863636973214,-6.35350009728881
90,pathologic,4,0.0017406440382941688,4.499809670330265,-6.35350009728881
91,data,4,0.0017406440382941688,4.51085950651685,-6.35350009728881
92,form,4,0.0017406440382941688,4.5217885770490405,-6.35350009728881
93,follow-up,4,0.0017406440382941688,4.532599493153256,-6.35350009728881
94,performed,4,0.0017406440382941688,4.543294782270004,-6.35350009728881
95,igg2,4,0.0017406440382941688,4.553876891600541,-6.35350009728881
96,society,4,0.0017406440382941688,4.564348191467836,-6.35350009728881
97,sent,4,0.0017406440382941688,4.574710978503383,-6.35350009728881
98,1144,4,0.0017406440382941688,4.584967478670572,-6.35350009728881
99,624,4,0.0017406440382941688,4.59511985013459,-6.35350009728881
100,examination,4,0.0017406440382941688,4.605170185988092,-6.35350009728881
101,cases,4,0.0017406440382941688,4.61512051684126,-6.35350009728881
102,associated,4,0.0017406440382941688,4.624972813284271,-6.35350009728881
103,13,4,0.0017406440382941688,4.634728988229636,-6.35350009728881
104,15,4,0.0017406440382941688,4.6443908991413725,-6.35350009728881
105,16,4,0.0017406440382941688,4.653960350157523,-6.35350009728881
106,17,4,0.0017406440382941688,4.663439094112067,-6.35350009728881
107,20,4,0.0017406440382941688,4.672828834461906,-6.35350009728881
108,24,4,0.0017406440382941688,4.68213122712422,-6.35350009728881
109,typical,4,0.0017406440382941688,4.6913478822291435,-6.35350009728881
110,mean,4,0.0017406440382941688,4.700480365792417,-6.35350009728881
111,44,4,0.0017406440382941688,4.709530201312334,-6.35350009728881
112,32,4,0.0017406440382941688,4.718498871295094,-6.35350009728881
113,analyzed,4,0.0017406440382941688,4.727387818712341,-6.35350009728881
114,igg4plasmacells,4,0.0017406440382941688,4.736198448394496,-6.35350009728881
115,bileduct,4,0.0017406440382941688,4.74493212836325,-6.35350009728881
116,features,3,0.0013054830287206266,4.7535901911063645,-6.641182169740591
117,response,3,0.0013054830287206266,4.762173934797756,-6.641182169740591
118,characteristics,3,0.0013054830287206266,4.770684624465665,-6.641182169740591
119,suggest,3,0.0013054830287206266,4.77912349311153,-6.641182169740591
120,previous,3,0.0013054830287206266,4.787491742782046,-6.641182169740591
121,has,3,0.0013054830287206266,4.795790545596741,-6.641182169740591
122,t-cell,3,0.0013054830287206266,4.804021044733257,-6.641182169740591
123,et,3,0.0013054830287206266,4.812184355372417,-6.641182169740591
124,conditions,3,0.0013054830287206266,4.820281565605037,-6.641182169740591
125,they,3,0.0013054830287206266,4.8283137373023015,-6.641182169740591
126,not,3,0.0013054830287206266,4.836281906951478,-6.641182169740591
127,is,3,0.0013054830287206266,4.844187086458591,-6.641182169740591
128,including,3,0.0013054830287206266,4.852030263919617,-6.641182169740591
129,value,3,0.0013054830287206266,4.859812404361672,-6.641182169740591
130,lymphadenopathy,3,0.0013054830287206266,4.867534450455582,-6.641182169740591
131,andor,3,0.0013054830287206266,4.875197323201151,-6.641182169740591
132,characteristic,3,0.0013054830287206266,4.882801922586371,-6.641182169740591
133,are,3,0.0013054830287206266,4.890349128221754,-6.641182169740591
134,observed,3,0.0013054830287206266,4.897839799950911,-6.641182169740591
135,radiologic,3,0.0013054830287206266,4.90527477843843,-6.641182169740591
136,based,3,0.0013054830287206266,4.912654885736052,-6.641182169740591
137,better,3,0.0013054830287206266,4.919980925828125,-6.641182169740591
138,define,3,0.0013054830287206266,4.927253685157205,-6.641182169740591
139,n25,3,0.0013054830287206266,4.9344739331306915,-6.641182169740591
140,elevation,3,0.0013054830287206266,4.941642422609304,-6.641182169740591
141,xerostomia,3,0.0013054830287206266,4.948759890378168,-6.641182169740591
142,832,3,0.0013054830287206266,4.955827057601261,-6.641182169740591
143,treatments,3,0.0013054830287206266,4.962844630259907,-6.641182169740591
144,520,3,0.0013054830287206266,4.969813299576001,-6.641182169740591
145,nationwidestudyofigg4-relatedsystemicdisease,3,0.0013054830287206266,4.976733742420574,-6.641182169740591
146,per,3,0.0013054830287206266,4.983606621708336,-6.641182169740591
147,available,3,0.0013054830287206266,4.990432586778736,-6.641182169740591
148,54m,3,0.0013054830287206266,4.997212273764115,-6.641182169740591
149,7,3,0.0013054830287206266,5.003946305945459,-6.641182169740591
150,11,3,0.0013054830287206266,5.0106352940962555,-6.641182169740591
151,19,3,0.0013054830287206266,5.017279836814924,-6.641182169740591
152,21,3,0.0013054830287206266,5.0238805208462765,-6.641182169740591
153,23,3,0.0013054830287206266,5.030437921392435,-6.641182169740591
